[INFO ] 2021-02-09 16:43:00,526 [repositories/kiln] POST query -1227659729
[INFO ] 2021-02-09 16:43:00,549 [repositories/kiln] Request for query -1227659729 is finished
[INFO ] 2021-02-09 16:43:13,201 [repositories/kiln] POST query -1227659729
[INFO ] 2021-02-09 16:43:13,219 [repositories/kiln] Request for query -1227659729 is finished
[INFO ] 2021-02-09 16:43:36,940 [Thread-1] Closing org.springframework.web.context.support.XmlWebApplicationContext@21557e98: display name [WebApplicationContext for namespace 'openrdf-http-server-servlet']; startup date [Tue Feb 09 14:52:51 CET 2021]; root of context hierarchy
[INFO ] 2021-02-09 16:43:36,952 [Thread-1] Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@69ff5aca: defining beans [messageSource,adunaAppVersion,adunaAppConfig,adunaWebappNavigation,adunaWebappCommonValuesInserter,adunaWebappMessageInserter,adunaWebappNavigationInserter,filenameViewController,viewResolver,adunaWebappSystemUrlMapping,adunaWebappSystemOverviewController,adunaWebappLoggingOverviewController,adunaWebappSystemInfoController,openrdfRepositoryManager,scopedTarget.openrdfRepositoryInterceptor,openrdfRepositoryInterceptor,openrdfProtocolUrlMapping,openrdfRepositoryListUrlMapping,openrdfRepositoryUrlMapping,openrdfServerHomeUrlMapping,openrdfHandlerExceptionResolver,openrdfProtocolController,openrdfRepositoryListController,openrdfRepositoryController,openrdfRepositoryContextsController,openrdfRepositoryNamespacesController,openrdfRepositoryNamespaceController,openrdfRepositorySizeController,openrdfRepositoryStatementsController,openrdfRepositoryGraphController]; root of factory hierarchy
[INFO ] 2021-02-09 16:51:17,512 [main] Logback logging API implementation is configured.
[INFO ] 2021-02-09 16:51:18,521 [main] FrameworkServlet 'openrdf-http-server': initialization completed in 1916 ms
[INFO ] 2021-02-09 16:54:50,638 [repositories/kiln] POST query -1227659729
[INFO ] 2021-02-09 16:54:50,876 [repositories/kiln] Request for query -1227659729 is finished
[INFO ] 2021-02-09 17:00:53,110 [repositories/kiln] POST query -1227659729
[INFO ] 2021-02-09 17:00:53,191 [repositories/kiln] Request for query -1227659729 is finished
[INFO ] 2021-02-09 17:00:58,094 [repositories/kiln] POST query -1227659729
[INFO ] 2021-02-09 17:00:58,141 [repositories/kiln] Request for query -1227659729 is finished
[INFO ] 2021-02-09 17:01:33,269 [repositories/kiln] POST query -1227659729
